City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
346,Chilca,PE,-12.5211,-76.7372,66.61,87,100,4.94,overcast clouds
347,Uniontown,US,39.9001,-79.7164,41.45,58,70,14.0,broken clouds
348,Taywarah,AF,33.35,64.4167,25.05,84,18,2.13,few clouds
349,Thunder Bay,CA,48.4001,-89.3168,31.98,80,100,11.5,overcast clouds
350,Olinda,BR,-8.0089,-34.8553,79.14,78,95,11.56,overcast clouds
351,Moissala,TD,8.3404,17.7663,69.39,27,21,4.34,few clouds
352,Conceicao Do Araguaia,BR,-8.2578,-49.2647,72.91,92,100,2.64,moderate rain
353,Antsohihy,MG,-14.8796,47.9875,74.46,71,1,6.04,clear sky
354,Petauke,ZM,-14.2426,31.3253,65.07,95,100,2.84,moderate rain
355,Bonavista,CA,48.6499,-53.1147,37.0,93,100,15.52,overcast clouds
356,Bilma,NE,18.6853,12.9164,65.68,18,0,6.8,clear sky
357,Roncesvalles,CO,4.0108,-75.6049,48.92,96,57,2.1,broken clouds
358,Kikwit,CD,-5.041,18.8162,67.5,95,100,2.15,overcast clouds
359,Thompson,CA,55.7435,-97.8558,10.56,92,75,3.44,broken clouds
360,Monrovia,LR,6.3005,-10.7969,78.93,84,72,7.63,light rain
361,Svetlyy,RU,54.675,20.1347,24.85,93,98,3.74,overcast clouds
362,Hatillo,PR,18.4863,-66.8254,74.07,88,19,3.47,few clouds
363,Richards Bay,ZA,-28.783,32.0377,72.3,87,0,10.71,clear sky
364,Cabedelo,BR,-6.9811,-34.8339,79.25,78,99,11.12,overcast clouds
365,Bria,CF,6.5423,21.9863,69.4,39,88,2.28,overcast clouds
366,Barentu,ER,15.1139,37.5928,63.81,84,0,2.73,clear sky
367,Tiznit,MA,29.5833,-9.5,59.02,89,100,3.51,overcast clouds
368,Banposh,IN,22.25,84.8,61.43,41,98,2.53,overcast clouds
369,San Joaquin,US,37.9333,-121.3011,54.28,77,100,1.12,overcast clouds
370,Longonjo,AO,-12.9067,15.2533,63.34,92,100,2.59,light rain
371,Bangalore,IN,12.9762,77.6033,64.04,94,100,8.05,drizzle
372,Seydi,TM,39.4816,62.9137,21.24,47,0,13.0,clear sky
373,Mahibadhoo,MV,3.7833,72.9667,81.45,78,95,18.05,overcast clouds
374,Zamberk,CZ,50.086,16.4674,33.73,94,100,4.74,overcast clouds
375,San Carlos,VE,9.6612,-68.5827,75.09,75,87,3.71,overcast clouds
376,Aksu,CN,41.1231,80.2644,21.15,52,6,1.77,clear sky
377,Upata,VE,8.0086,-62.3989,75.2,91,100,3.51,overcast clouds
378,Belousovka,KZ,50.1339,82.5239,-13.95,77,20,2.24,mist
379,High Wycombe,GB,51.6291,-0.7493,30.51,93,12,4.85,few clouds
380,Oktyabrskoye,RU,43.0645,44.7417,23.14,100,31,2.24,fog
381,Koslan,RU,63.4564,48.8989,1.4,96,96,7.76,overcast clouds
382,Patos De Minas,BR,-18.5789,-46.5181,73.09,53,90,2.57,overcast clouds
383,Cefalu,IT,38.0386,14.0229,67.35,66,100,11.01,overcast clouds
384,Batangafo,CF,7.3008,18.2833,69.17,27,0,1.66,clear sky
385,Betsiamites,CA,48.9413,-68.646,14.58,56,0,13.67,clear sky
386,Chicama,PE,-7.8447,-79.1469,66.56,81,100,4.23,overcast clouds
387,Altay,CN,47.8667,88.1167,10.17,94,100,0.38,light snow
388,Conceicao Da Barra,BR,-18.5933,-39.7322,74.53,94,0,3.06,clear sky
389,Itarema,BR,-2.9248,-39.9167,78.94,79,10,13.38,clear sky
390,Kovur,IN,14.4833,79.9833,74.97,92,100,19.35,overcast clouds
391,Bardiyah,LY,31.7561,25.0865,62.17,88,0,6.46,clear sky
392,Vihari,PK,30.0333,72.35,58.73,36,74,5.35,broken clouds
393,Kidal,ML,18.4411,1.4078,68.38,16,0,8.79,clear sky
394,Mandera,KE,3.9366,41.867,78.3,71,100,11.21,overcast clouds
395,Nuevo Imperial,PE,-13.0754,-76.3172,66.88,81,100,2.15,overcast clouds
396,Genc,TR,38.7507,40.5603,39.0,72,5,4.68,clear sky
397,Skerries,IE,53.5828,-6.1083,34.5,89,16,15.95,few clouds
398,Esperantina,BR,-3.9017,-42.2336,76.82,83,4,6.69,clear sky
399,Dneprovskaya,RU,45.6236,38.8081,45.59,82,71,7.0,broken clouds
400,Coihaique,CL,-45.5752,-72.0662,51.75,76,40,6.91,scattered clouds
401,Bani,DO,18.2833,-70.3333,75.85,83,65,8.32,broken clouds
402,Ostashkov,RU,57.1467,33.1075,25.93,98,100,2.3,light snow
403,Araouane,ML,18.9048,-3.5265,70.48,13,0,8.63,clear sky
404,Mao,ES,39.8885,4.2658,61.36,94,75,12.66,broken clouds
405,Freetown,SL,8.484,-13.2299,78.39,83,71,5.99,light rain
406,Grand Gaube,MU,-20.0064,57.6608,76.37,74,68,10.0,broken clouds
407,Bergen,NO,60.392,5.328,27.88,72,24,3.44,few clouds
408,Lagos,NG,6.5833,3.75,76.05,88,0,1.34,clear sky
409,Masallatah,LY,32.6167,14.0,71.76,36,100,18.19,overcast clouds
410,El Prat De Llobregat,ES,41.3278,2.0947,57.74,83,75,4.61,broken clouds
411,Acari,PE,-15.4311,-74.6158,71.85,74,100,2.73,light rain
412,Aswan,EG,24.0934,32.907,63.88,33,0,9.8,clear sky
413,Uyovu,TZ,-3.2833,31.5258,62.56,92,100,1.86,overcast clouds
414,Derzhavinsk,KZ,51.1,66.3167,2.79,87,17,8.77,few clouds
415,Tortoli,IT,39.9256,9.6572,60.28,88,100,7.74,overcast clouds
416,Torzhok,RU,57.0436,34.9622,26.71,97,100,5.17,light snow
417,Wiwili,NI,13.6268,-85.8254,68.36,94,0,3.4,clear sky
418,Jumla,NP,29.2747,82.1838,41.54,18,0,3.71,clear sky
419,Gaoual,GN,11.75,-13.2,72.77,53,5,1.5,clear sky
420,Syracuse,IT,37.0881,15.2792,61.32,78,100,10.47,overcast clouds
421,Konongo,GH,6.6167,-1.2167,72.1,94,1,2.21,clear sky
422,Maragogi,BR,-9.0122,-35.2225,78.03,84,100,9.8,overcast clouds
423,Mosquera,CO,4.7059,-74.2302,53.31,91,92,2.68,overcast clouds
424,Lerwick,GB,60.1545,-1.1494,39.2,70,95,13.85,light rain
425,Ponta Delgada,PT,37.7333,-25.6667,64.51,94,75,25.32,moderate rain
426,Valdosta,US,30.8327,-83.2785,66.04,90,0,0.0,clear sky
427,Kamenolomni,RU,47.6685,40.2051,34.07,85,100,12.26,overcast clouds
428,Brigantine,US,39.4101,-74.3646,41.0,71,0,3.0,clear sky
429,Doka,SD,13.5167,35.7667,72.09,62,0,9.44,clear sky
430,Bathsheba,BB,13.2167,-59.5167,75.06,90,20,5.75,few clouds
431,Aktau,KZ,43.65,51.2,16.38,48,1,20.36,clear sky
432,Camana,PE,-16.6228,-72.7111,67.66,89,100,2.19,overcast clouds
433,Shieli,KZ,44.1667,66.75,8.83,83,5,8.41,clear sky
434,Santa Rosa,PH,14.3122,121.1114,81.1,83,100,4.07,moderate rain
435,Bafoulabe,ML,13.8065,-10.8321,78.49,19,1,3.6,clear sky
436,Nurota,UZ,40.5614,65.6886,18.82,70,0,9.15,clear sky
437,Tevriz,RU,57.509,72.4042,7.74,95,100,4.74,light snow
438,Yantarnyy,RU,54.8717,19.9381,24.66,90,89,3.98,overcast clouds
439,Cubarral,CO,3.7935,-73.8406,69.48,88,40,6.31,scattered clouds
440,Manoel Urbano,BR,-8.8389,-69.2597,72.63,99,42,3.0,scattered clouds
441,Passira,BR,-7.995,-35.5806,74.32,87,61,5.28,broken clouds
442,Izhmorskiy,RU,56.194,86.6414,3.74,86,100,18.25,overcast clouds
443,Gerede,TR,40.8008,32.1969,38.05,88,97,6.6,overcast clouds
444,Araguacu,BR,-12.9306,-49.8264,71.96,96,100,5.39,overcast clouds
445,Belmonte,BR,-15.8631,-38.8828,76.91,90,100,10.47,overcast clouds
446,Shahreza,IR,32.0339,51.8794,34.29,69,100,3.33,overcast clouds
447,Taltal,CL,-25.4,-70.4833,64.31,87,22,1.86,few clouds
448,Chandur Bazar,IN,21.2417,77.7456,59.59,36,61,4.27,broken clouds
449,Synya,RU,65.3718,58.0387,-20.15,100,9,2.64,clear sky
450,Tutin,RS,42.9903,20.3314,45.84,97,100,6.67,overcast clouds
451,Kahramanmaras,TR,38.0,37.0,36.77,82,66,2.19,broken clouds
452,Saint-Georges,GD,12.0564,-61.7485,74.88,78,20,0.0,few clouds
453,Mount Darwin,ZW,-16.7725,31.5838,67.12,82,61,3.83,broken clouds
454,San Rafael,AR,-34.6177,-68.3301,79.34,32,11,12.08,few clouds
455,Malakal,SS,9.5334,31.6605,77.81,30,6,9.24,clear sky
456,Sinjar,IQ,36.3209,41.8754,49.1,70,5,6.06,clear sky
457,Dunmore Town,BS,25.5,-76.65,76.46,71,13,13.44,few clouds
458,Gat,IL,31.61,34.7642,58.41,70,0,1.36,clear sky
459,Campoverde,PE,-8.4753,-74.8058,76.1,81,99,2.39,light rain
460,Kasungu,MW,-13.0333,33.4833,66.09,89,100,2.15,light rain
461,Mykolayivka,UA,47.5414,30.7561,41.14,92,100,10.2,overcast clouds
462,Leshukonskoye,RU,64.8989,45.7622,6.03,93,92,7.96,overcast clouds
463,Fatehpur,IN,25.9333,80.8,58.06,45,3,1.68,clear sky
464,Serenje,ZM,-13.2325,30.2352,60.55,98,100,2.04,light rain
465,Namanyere,TZ,-7.5167,31.05,59.43,95,100,4.38,light rain
466,Lima,PE,-12.0432,-77.0282,67.69,77,100,6.38,overcast clouds
467,Palafrugell,ES,41.9174,3.1631,52.63,53,100,3.0,overcast clouds
468,Avanigadda,IN,16.0215,80.9181,73.17,86,99,12.01,overcast clouds
469,Shadegan,IR,30.6497,48.6647,57.34,44,60,9.71,broken clouds
470,Urcos,PE,-13.6861,-71.6228,53.49,87,53,5.08,light rain
471,Port Blair,IN,11.6667,92.75,80.64,83,75,0.0,broken clouds
472,Punta Gorda,US,26.9298,-82.0454,72.0,86,0,11.01,clear sky
473,Birao,CF,10.2849,22.7882,69.17,21,87,9.37,overcast clouds
474,Mpongwe,ZM,-13.5091,28.155,63.48,95,100,1.03,overcast clouds
475,Dimona,IL,31.0667,35.0333,54.59,70,0,2.68,clear sky
476,Muisne,EC,0.6,-80.0333,74.52,78,100,6.46,overcast clouds
477,Nadvoitsy,RU,63.8667,34.3167,16.57,94,72,8.43,broken clouds
478,Torres,BR,-29.3353,-49.7269,70.83,95,15,7.34,few clouds
479,Najran,SA,17.4924,44.1277,56.53,46,6,0.89,clear sky
480,Kastrakion,GR,39.7156,21.6181,54.95,87,100,1.97,overcast clouds
481,Eseka,CM,3.65,10.7667,72.32,99,39,0.89,scattered clouds
482,Yarada,IN,17.65,83.2667,73.72,83,75,11.5,mist
483,Dalhousie,IN,32.5333,75.9833,39.72,50,53,8.01,broken clouds
484,Mutoko,ZW,-17.397,32.2268,61.36,90,5,2.06,clear sky
485,Lucapa,AO,-8.4192,20.7447,63.12,97,100,1.79,overcast clouds
486,Pokhara,NP,28.2333,83.9833,58.05,28,0,3.96,clear sky
487,Maldonado,UY,-34.6667,-54.9167,74.59,77,98,9.1,overcast clouds
488,Jalingo,NG,8.8833,11.3667,71.28,25,0,4.03,clear sky
489,Alekseyevka,RU,50.6309,38.6903,34.07,96,100,13.76,light snow
490,Sao Felix Do Xingu,BR,-6.6447,-51.995,71.91,94,98,1.16,overcast clouds
491,Serov,RU,59.6033,60.5787,5.05,99,100,0.94,overcast clouds
492,Komsomolets,KZ,53.7453,62.0708,-0.33,83,27,6.08,scattered clouds
493,Praia,CV,14.9215,-23.5087,75.74,53,20,10.36,few clouds
494,Milos,GR,36.75,24.4333,62.91,78,100,11.25,overcast clouds
495,Tambopata,PE,-12.7333,-69.1833,77.94,83,100,2.86,overcast clouds
496,Ulagan,RU,50.6321,87.9563,2.89,90,95,0.76,overcast clouds
497,Manono,CD,-7.3,27.4167,66.63,98,100,0.45,overcast clouds
498,Porto Belo,BR,-27.1578,-48.5531,76.15,78,40,5.46,scattered clouds
499,Zlobin,HR,45.2924,14.6541,47.68,94,100,6.91,overcast clouds
500,Bara,NG,10.3744,10.7288,65.3,23,0,7.2,clear sky
501,Swiecie,PL,53.4095,18.4474,31.24,72,100,5.79,overcast clouds
502,Chapais,CA,49.7834,-74.8492,-7.64,98,11,5.39,few clouds
503,Challans,FR,46.8436,-1.8749,27.52,85,5,6.26,clear sky
504,Mana,GF,5.6592,-53.7767,76.41,90,100,8.3,overcast clouds
505,Berberati,CF,4.2612,15.7922,69.08,67,78,0.09,broken clouds
506,Igarka,RU,67.4667,86.5833,-17.75,98,62,7.2,broken clouds
507,Virtsu,EE,58.5716,23.5115,32.99,80,99,19.06,overcast clouds
508,Bossangoa,CF,6.4926,17.4552,67.12,34,26,2.04,scattered clouds
509,Thurso,GB,58.5927,-3.5259,41.25,68,100,20.15,overcast clouds
510,Los Llanos De Aridane,ES,28.6585,-17.9182,66.13,95,0,7.0,clear sky
511,Martina Franca,IT,40.7031,17.3339,58.1,97,100,11.61,overcast clouds
512,Safakulevo,RU,54.9901,62.5442,12.31,86,100,6.22,overcast clouds
513,Naryan-Mar,RU,67.6713,53.087,-0.54,97,100,2.17,overcast clouds
514,Porbandar,IN,21.6422,69.6093,69.35,38,0,11.14,clear sky
515,Raga,SS,8.4596,25.678,71.37,31,100,5.57,overcast clouds
516,Bingol,TR,38.8847,40.4939,37.67,73,6,4.99,clear sky
517,Roald,NO,62.5833,6.1333,28.76,68,16,9.22,few clouds
518,Paramonga,PE,-10.6667,-77.8333,67.05,85,100,7.16,overcast clouds
519,Goure,NE,13.9835,10.2704,61.36,18,0,8.84,clear sky
520,Crossville,US,35.949,-85.0269,54.91,97,100,6.91,overcast clouds
521,Finnsnes,NO,69.2296,17.9811,8.76,69,1,5.64,clear sky
522,Ghansor,IN,22.65,79.95,54.75,46,37,3.06,scattered clouds
523,Pljevlja,ME,43.3333,19.3333,52.3,82,98,11.12,overcast clouds
524,Ndola,ZM,-12.9587,28.6366,61.2,95,100,3.49,overcast clouds
525,Hammerfest,NO,70.6634,23.6821,18.05,73,19,3.44,few clouds
526,Shache,CN,38.4167,77.2406,22.19,46,6,4.56,clear sky
527,Saint-Francois,FR,46.4154,3.9054,31.44,93,100,5.75,mist
528,Virginia Beach,US,36.8529,-75.978,47.01,71,75,5.75,broken clouds
529,Keuruu,FI,62.2667,24.7,21.38,98,98,3.78,overcast clouds
530,Comodoro Rivadavia,AR,-45.8667,-67.5,57.06,58,0,5.75,clear sky
531,Ijero,NG,6.4819,3.3803,82.06,73,0,3.33,clear sky
532,Male,MV,4.1748,73.5089,81.52,77,97,19.55,light rain
533,Ushtobe,KZ,45.2514,77.9838,-2.65,96,50,5.39,scattered clouds
534,Le Marin,MQ,14.4721,-60.8697,73.72,94,20,4.61,few clouds
535,Zheleznodorozhnyy,RU,55.7503,38.0042,26.37,97,100,0.89,overcast clouds
536,Uzice,RS,43.8586,19.8488,56.95,68,100,11.61,overcast clouds
537,Tromso,NO,69.6496,18.957,21.22,53,1,8.05,clear sky
538,Ouallam,NE,14.3188,2.0866,69.67,17,0,9.82,clear sky
539,San Andres,CO,12.5847,-81.7006,82.42,69,20,9.22,light rain
540,Farafenni,GM,13.5667,-15.6,75.07,69,0,4.27,clear sky
541,Guane,CU,22.2025,-84.0875,70.3,79,0,6.31,clear sky
542,Pangoa,PE,-12.1167,-73.0,70.7,95,100,1.41,very heavy rain
543,Kamina,CD,-8.7386,24.9906,61.52,97,100,0.51,overcast clouds
544,Awbari,LY,26.5921,12.7805,66.79,24,0,7.74,clear sky
545,Nalut,LY,30.3333,10.85,66.47,23,18,12.55,few clouds
546,Bonanza,NI,14.0289,-84.591,67.77,99,32,2.24,scattered clouds
547,Mango,US,27.9797,-82.3065,68.86,92,100,3.44,overcast clouds
548,Albany,US,42.6001,-73.9662,28.36,64,0,1.99,clear sky
549,Malkangiri,IN,18.35,81.9,71.04,67,67,3.42,broken clouds
550,Kamir,PK,30.4333,73.05,58.39,41,73,4.83,broken clouds
551,Koungou,YT,-12.7336,45.2042,78.51,89,0,4.61,clear sky
552,Mazagao,BR,-0.115,-51.2894,80.65,85,100,6.11,overcast clouds
553,A Coruna,ES,43.3713,-8.396,49.89,72,100,4.0,overcast clouds
554,Lagunas,PE,-5.2269,-75.6753,73.09,95,84,1.86,broken clouds
555,Lichinga,MZ,-13.3128,35.2406,59.16,95,65,4.7,broken clouds
556,Abapo,BO,-18.8333,-63.4667,73.26,68,20,0.65,few clouds
557,Teseney,ER,15.11,36.6575,68.09,82,1,7.56,clear sky
558,Brzeg,PL,50.8608,17.4674,35.67,96,91,5.44,overcast clouds
559,Dakar,SN,14.6937,-17.4441,77.88,79,0,15.93,clear sky
560,Lusambo,CD,-4.9667,23.45,64.51,97,100,0.51,overcast clouds
561,Pittsfield,US,42.4501,-73.2454,30.99,74,0,0.0,clear sky
562,Sassandra,CI,4.95,-6.0833,77.77,87,0,3.62,clear sky
563,Shurugwi,ZW,-19.6702,30.0059,60.35,67,4,4.41,clear sky
564,Bardsir,IR,29.9227,56.5743,36.18,73,17,1.81,few clouds
565,Martinsville,US,36.6915,-79.8725,46.38,88,100,3.44,overcast clouds
566,Hauterive,FR,46.0901,3.4459,30.96,96,99,4.65,overcast clouds
567,Khalkhal,IR,37.6189,48.5258,26.71,89,21,2.06,few clouds
568,Bubaque,GW,11.2833,-15.8333,80.96,79,16,12.68,few clouds
569,Boyuibe,BO,-20.4167,-63.2833,78.89,60,98,7.16,overcast clouds
570,Krasnyy Yar,RU,46.5331,48.3456,15.73,74,5,12.46,clear sky
571,Buraydah,SA,26.326,43.975,57.65,60,24,6.38,few clouds
572,Lakshmeshwar,IN,15.1333,75.4667,68.13,68,97,5.84,overcast clouds
573,Uyemskiy,RU,64.4743,40.8524,19.45,93,100,8.95,overcast clouds
574,Bahia Blanca,AR,-38.7196,-62.2724,70.59,38,0,10.16,clear sky
575,Waynesboro,US,38.0685,-78.8895,42.66,75,100,0.0,overcast clouds
576,Tubuala,PA,9.5167,-79.0333,79.99,76,6,12.55,clear sky
577,Ardahan,TR,41.1087,42.7022,23.22,90,71,0.49,broken clouds
578,Limenaria,GR,40.6261,24.5786,59.94,91,100,5.1,overcast clouds
579,Carutapera,BR,-1.195,-46.02,78.12,82,1,6.85,clear sky
580,Hainburg,DE,50.0716,8.9524,34.45,90,98,4.05,overcast clouds
581,Huayucachi,PE,-12.1333,-75.2333,53.37,79,100,2.75,light rain
582,Awka,NG,6.2101,7.0741,71.8,35,3,2.51,clear sky
583,Point Fortin,TT,10.1833,-61.6833,74.89,74,100,8.59,overcast clouds
584,Kodino,RU,63.7198,39.6447,13.53,96,100,7.14,overcast clouds
585,Castleblayney,IE,54.1167,-6.7333,30.81,95,60,5.5,broken clouds
586,Ilebo,CD,-4.3167,20.5833,65.12,96,100,1.68,overcast clouds
587,Petropavl,KZ,54.8753,69.1628,6.78,72,0,15.66,clear sky
588,Sisimiut,GL,66.9395,-53.6735,28.4,71,94,11.83,overcast clouds
589,Marrakesh,MA,31.6315,-8.0083,53.67,94,40,2.3,scattered clouds
590,Plouzane,FR,48.3833,-4.6167,35.65,100,64,5.75,mist
591,Skjervoy,NO,70.0311,20.9714,12.2,65,9,17.34,clear sky
592,Tibacuy,CO,4.3511,-72.4564,77.07,69,45,4.63,scattered clouds
593,Ugoofaaru,MV,5.6667,73.0,81.41,75,100,16.6,light rain
594,Turukhansk,RU,65.8167,87.9833,-15.57,98,100,5.88,overcast clouds
595,Kalmunai,LK,7.4167,81.8167,77.13,76,76,2.28,broken clouds
596,Srikakulam,IN,18.3,83.9,72.95,62,100,8.97,overcast clouds
597,Berbera,SO,10.4396,45.0143,73.63,78,14,5.86,few clouds
598,Pozoblanco,ES,38.3791,-4.8483,50.32,90,100,9.69,overcast clouds
599,Svencionys,LT,55.15,26.1667,25.3,95,100,5.01,overcast clouds
600,Anzio,IT,41.4853,12.6179,62.01,90,100,11.21,overcast clouds
601,San Jose,US,37.3394,-121.895,55.71,78,100,7.0,overcast clouds
602,Novouzensk,RU,50.4592,48.1431,16.09,63,26,12.44,scattered clouds
603,Inirida,CO,3.8653,-67.9239,72.21,97,96,1.23,overcast clouds
604,Kembe,CF,4.6228,21.8865,69.49,81,35,1.39,scattered clouds
605,Shelburne,CA,44.0787,-80.2041,24.76,93,68,10.8,broken clouds
606,Aksarka,RU,66.5606,67.7975,-1.7,83,100,4.99,overcast clouds
607,Qasigiannguit,GL,68.8193,-51.1922,37.65,76,100,5.77,overcast clouds
608,Cravo Norte,CO,6.3017,-70.2041,78.82,66,92,4.38,overcast clouds
609,Maniitsoq,GL,65.4167,-52.9,34.02,70,100,20.83,overcast clouds
610,Emba,KZ,48.8264,58.1442,-0.36,95,5,1.88,clear sky
611,Lardos,GR,36.0942,28.0157,66.94,76,50,11.43,scattered clouds
612,Kirillov,RU,59.863,38.3813,18.97,96,100,5.61,overcast clouds
613,Jay,US,44.5039,-70.2162,30.97,55,0,8.5,clear sky
614,Phalaborwa,ZA,-23.943,31.1411,68.13,87,0,4.14,clear sky
615,Severodvinsk,RU,64.5635,39.8302,19.51,96,95,10.65,overcast clouds
616,Kerman,IR,30.2832,57.0788,43.02,61,75,2.53,broken clouds
617,Sao Miguel,BR,-5.4667,-35.3667,77.77,81,20,11.18,few clouds
618,Nouadhibou,MR,20.931,-17.0347,67.5,90,15,13.4,few clouds
619,Kondoa,TZ,-4.9,35.7833,60.73,92,100,2.39,light rain
620,Puerto Baquerizo Moreno,EC,-0.9,-89.6,69.19,83,75,9.1,broken clouds
621,Gorom-Gorom,BF,14.4439,-0.2361,70.48,14,0,9.71,clear sky
622,Taquarituba,BR,-23.5331,-49.2444,66.54,86,100,4.12,overcast clouds
623,Ivanishchi,RU,55.7742,40.4273,25.41,98,100,4.16,light snow
624,Detva,SK,48.5608,19.4195,36.97,99,100,1.83,overcast clouds
625,Glens Falls,US,43.3095,-73.644,28.65,72,0,8.05,clear sky
626,Cervo,ES,43.6702,-7.4101,49.05,68,100,9.91,overcast clouds
627,Humaita,BR,-7.5061,-63.0208,77.86,79,97,1.68,overcast clouds
628,Puerto Ayora,EC,-0.7393,-90.3518,69.55,95,93,1.01,overcast clouds
629,Surgut,RU,61.25,73.4167,-21.82,75,0,8.99,clear sky
630,Almeirim,BR,-1.5233,-52.5817,77.81,75,57,4.52,broken clouds
631,Sinnar,SD,13.5691,33.5672,72.37,26,2,11.79,clear sky
632,Togur,RU,58.3631,82.8265,2.14,96,100,10.36,light snow
633,Boca Do Acre,BR,-8.7522,-67.3978,74.46,93,91,2.75,overcast clouds
634,Qiryat Bialik,IL,32.8275,35.0858,57.06,71,0,3.85,clear sky
635,Catu,BR,-12.3531,-38.3789,73.47,96,99,4.92,overcast clouds
636,Thinadhoo,MV,0.5333,72.9333,81.81,76,99,15.48,light rain
637,Mercedes,AR,-34.6515,-59.4307,71.85,89,100,4.81,overcast clouds
638,Labrea,BR,-7.2586,-64.7981,78.66,76,95,2.26,overcast clouds
639,Bujaru,BR,-1.515,-48.0447,74.16,91,89,3.24,overcast clouds
640,Derbent,RU,42.0678,48.2899,44.4,87,100,12.03,light rain
641,Constitucion,CL,-35.3333,-72.4167,58.46,88,21,10.38,few clouds
642,Hassleholm,SE,56.1591,13.7664,31.78,99,100,1.92,overcast clouds
643,Novyy Buh,UA,47.6931,32.5216,40.28,93,22,8.79,few clouds
644,Impfondo,CG,1.6381,18.0667,70.03,82,6,1.43,clear sky
645,Bondoukou,CI,8.0333,-2.8,80.13,44,63,2.13,broken clouds
646,Fort-Shevchenko,KZ,44.5086,50.263,27.46,52,0,21.36,clear sky
647,Goderich,CA,43.7501,-81.7165,30.9,66,100,11.81,overcast clouds
648,Harper,LR,4.375,-7.7169,78.42,84,0,8.37,clear sky
649,Meybod,IR,32.2501,54.0166,41.63,47,100,7.02,overcast clouds
650,Sandviken,SE,60.6167,16.7667,24.55,96,100,7.47,overcast clouds
651,Oltina,RO,44.1667,27.6667,44.96,89,100,7.65,overcast clouds
652,Gari,RU,59.4307,62.3497,1.13,100,98,2.21,overcast clouds
653,Esmeralda,CU,21.8525,-78.1169,70.3,81,1,7.36,clear sky
654,Salinopolis,BR,-0.6136,-47.3561,79.68,81,27,10.45,scattered clouds
655,Machiques,VE,10.0644,-72.545,72.55,90,24,5.46,few clouds
656,Komatipoort,ZA,-25.4332,31.9548,69.04,92,2,1.83,clear sky
657,Kedougou,SN,12.5579,-12.1743,77.41,26,2,2.44,clear sky
658,Izhma,RU,65.0083,53.9113,-17.95,100,78,3.65,broken clouds
659,Barra Do Garcas,BR,-15.89,-52.2567,73.96,95,100,2.33,overcast clouds
660,Lebyazhye,RU,55.2689,66.4947,10.4,91,100,13.82,overcast clouds
661,Inhambane,MZ,-23.865,35.3833,74.48,76,62,6.44,broken clouds
662,Ambilobe,MG,-13.2,49.05,73.44,91,14,2.24,few clouds
663,Saint Marys,US,30.7305,-81.5465,68.05,93,100,0.0,mist
664,Santa Rita,BR,-7.1139,-34.9781,79.47,83,20,3.44,few clouds
665,Taybad,IR,34.74,60.7756,27.28,63,6,7.85,clear sky
666,Saginaw,US,43.3334,-84.0333,34.45,80,100,10.36,overcast clouds
667,Lushoto,TZ,-4.7833,38.2833,57.34,89,5,2.06,clear sky
668,Kalemie,CD,-5.9475,29.1947,67.1,92,100,6.62,overcast clouds
669,Nouakchott,MR,18.0858,-15.9785,71.53,49,5,12.24,clear sky
670,Ondjiva,AO,-17.0667,15.7333,71.19,62,100,2.59,overcast clouds
671,Letlhakeng,BW,-24.0944,25.0298,68.34,69,4,9.78,clear sky
672,Canto Do Buriti,BR,-8.11,-42.9444,80.06,46,94,3.56,overcast clouds
673,Freeport,US,40.6576,-73.5832,39.25,59,0,13.8,clear sky
674,Abatskoye,RU,56.2875,70.4555,10.53,95,100,10.87,light snow
675,Glace Bay,CA,46.1969,-59.957,40.15,93,100,10.0,overcast clouds
676,Mecca,SA,21.4267,39.8261,72.23,72,0,5.66,clear sky
677,Shakiso,ET,5.75,38.9167,56.55,75,31,3.49,scattered clouds
678,Brae,GB,60.3964,-1.353,39.74,66,86,14.72,overcast clouds
679,Vorniceni,RO,47.9833,26.6667,43.5,94,100,8.16,overcast clouds
680,Chalus,IR,36.655,51.4204,51.49,85,79,8.72,light rain
681,Dmitriyevka,RU,54.75,55.3333,8.15,86,100,9.64,overcast clouds
682,Mogadishu,SO,2.0371,45.3438,79.68,79,100,10.92,overcast clouds
683,Turbat,PK,26.0023,63.044,64.22,39,5,19.91,clear sky
684,Vesoul,FR,47.5833,5.8333,33.08,90,98,4.85,overcast clouds
685,Wakefield,GB,53.6809,-1.499,36.63,90,98,6.24,overcast clouds
686,Tara,RU,56.8944,74.371,7.83,95,100,5.75,light snow
687,Khowst,AF,33.3833,69.8833,44.11,59,1,4.54,clear sky
688,Jeremie,HT,18.65,-74.1167,76.48,79,36,11.61,scattered clouds
689,Porto Santo,PT,33.072,-16.3415,64.78,77,40,5.75,scattered clouds
690,Kayes,ML,14.0,-11.0,78.33,18,0,5.37,clear sky
691,Volchansk,RU,59.9378,60.081,5.04,97,100,0.83,overcast clouds
692,Talcahuano,CL,-36.7167,-73.1167,62.28,82,0,9.22,clear sky
693,Alur,IN,12.9833,75.9833,62.62,85,100,5.73,overcast clouds
694,Athmallik,IN,20.7219,84.5348,67.24,61,100,2.39,overcast clouds
695,Merke,KZ,42.8728,73.1786,8.44,76,38,5.35,scattered clouds
696,Benjamin Aceval,PY,-24.9667,-57.5667,87.94,71,10,5.35,clear sky
697,Ayorou,NE,14.7308,0.9174,69.19,16,0,10.16,clear sky
